names,scores,logfoldchanges,pvals,pvals_adj
Gm38733,4.597612,0.90229386,4.273611421926093e-06,0.009948190369985413
Atp5mk,4.351078,0.61083025,1.3546976724501454e-05,0.027176569193054133
Anxa4,4.347061,0.53258884,1.3797367785273128e-05,0.027176569193054133
Sec62,4.1656337,0.61616105,3.1048867212922e-05,0.049689830865880046
Ndufb1,4.148897,0.621948,3.340810524872765e-05,0.0503204672352306
Gng12,4.124294,0.5796442,3.718738877292306e-05,0.052901126495526
ND4L,4.0819497,0.5162627,4.4659477773703135e-05,0.06018687304597065
Tomm7,3.8796012,0.55408406,0.00010462788754967193,0.13395508442984497
Romo1,3.8474665,0.55100805,0.00011934563873388108,0.14510551066443214
Cox17,3.8367548,0.6288731,0.00012467082850181626,0.14510551066443214
Atp5mj,3.8031137,0.53971297,0.0001428887020969504,0.1590786132997614
Atxn10,3.7515643,0.643776,0.00017573469287954506,0.18749427274473462
Ndufa3,3.6313937,0.67705405,0.00028189476121602943,0.2776229713729865
Gabarapl2,3.6201801,0.45368996,0.0002943981225901302,0.2791984565571435
Pdcd6ip,3.544362,0.52301675,0.00039356432396280363,0.35991457426398393
Actr2,3.464862,0.49242258,0.0005305034763405096,0.4684162763853479
Uqcrb,3.4538157,0.44544542,0.0005527148407584901,0.4709150330044147
Septin7,3.4454474,0.5071621,0.000570115052063456,0.4709150330044147
Casp6,3.42302,0.60081935,0.0006192952997190851,0.4943268094679691
Psenen,3.415321,0.4704226,0.0006370688398204709,0.4943268094679691
Msmo1,3.3769937,1.018651,0.0007328274740077031,0.5519053029247426
Mid1ip1,3.3657799,0.6400543,0.0007632757368335174,0.5584125290674014
Rock1,3.344022,0.41432387,0.0008257317697593719,0.5769918352439904
Csnk2a1,3.3324735,0.60758597,0.0008607763169831341,0.5800273255965824
Tm2d1,3.310883,0.66842884,0.0009300205720904571,0.5992814309712569
Chmp5,3.309042,0.47219652,0.0009361578239026117,0.5992814309712569
Cox20,3.2812588,0.6684932,0.0010334484865624537,0.6315563385948756
Gse1,3.2805893,0.48241273,0.0010359043279303591,0.6315563385948756
Ifi27,3.2574925,0.6125057,0.001124012122442535,0.645441550138977
Eif2s2,3.2556515,0.46683398,0.001131325260211813,0.645441550138977
Cbx3,3.2539778,0.53401625,0.0011380117127010717,0.645441550138977
Vdac1,3.240421,0.4468137,0.0011935335702501855,0.645441550138977
Ppp4r2,3.2275336,0.513107,0.001248623824114928,0.645441550138977
Trpm7,3.226362,0.555222,0.001253746726186984,0.645441550138977
Skp1,3.2251904,0.39304516,0.0012588890291577524,0.645441550138977
Eps8l2,3.2206714,0.67231697,0.0012789065780102642,0.645441550138977
Eloc,3.2189977,0.48992458,0.0012863947528317188,0.645441550138977
Lgals3bp,3.2116337,0.79960823,0.001319825956035777,0.645441550138977
Fkbp1a,3.2069473,0.43238688,0.0013415158612187811,0.645441550138977
Vdac2,3.202763,0.39178464,0.001361159248125625,0.645441550138977
Armc10,3.1801684,0.5873483,0.0014718953603240306,0.6741912942610275
Rab3d,3.1796663,0.5154851,0.0014744478824735428,0.6741912942610275
Mast4,3.1734736,0.59810853,0.0015062661557986915,0.6766570383400227
Jup,3.162762,0.4902849,0.0015628004594198867,0.6899494579983728
Ppp4r3a,3.1153967,0.5886943,0.0018369767128951664,0.7765128027038704
Mrfap1,3.110543,0.40528974,0.001867436888219461,0.7765128027038704
Mettl26,3.1085346,0.47805825,0.0018801762777333423,0.7765128027038704
Kmt5b,3.0904589,0.5576895,0.001998475230957858,0.7913399052753305
Ush1c,3.086944,0.5011313,0.0020222564221864534,0.7913399052753305
Timm10b,3.0862746,0.5097546,0.002026815509133554,0.7913399052753305
Gnas,3.0842662,0.32616085,0.0020405494176087904,0.7913399052753305
Hprt1,3.0799146,0.55738664,0.0020705996115538213,0.7913399052753305
Ubap2l,3.0616715,0.52624625,0.0022010491340816057,0.8117390998212249
Atp5f1e,3.0588262,0.36672333,0.0022220604521808918,0.8117390998212249
Srp14,3.0581567,0.39995936,0.0022270309303326404,0.8117390998212249
Ssr3,3.0549767,0.47774848,0.002250780133066741,0.8117390998212249
Peli1,3.046106,0.51363206,0.0023182596489467427,0.8172525930412673
Fam204a,3.0445998,0.5861375,0.0023299007768496647,0.8172525930412673
Eid1,3.0399134,0.464383,0.0023664608089647788,0.8188593983020557
Ndufv3,3.03188,0.4191578,0.0024303592651284925,0.8247928615539097
Tmem30a,3.026022,0.44501424,0.0024779431631389787,0.8247928615539097
Tmem258,3.0248504,0.44464982,0.0024875616319495622,0.8247928615539097
Ostf1,3.0218377,0.6328091,0.002512451894134381,0.8247928615539097
Reg3b,3.0139713,1.6785477,0.0025785209787168506,0.8357671921648566
Tcf4,3.000582,0.42828798,0.0026946424314628578,0.8624876762504742
Tsen34,2.992883,0.4457947,0.0027635568079797997,0.870562620878037
Kpna2,2.9866903,0.47648785,0.0028201520468494746,0.870562620878037
Ndufs5,2.9846818,0.8655373,0.002838733306746222,0.870562620878037
Rps21,2.9731336,0.31890416,0.0029477620000821765,0.8757066218915278
Micu2,2.9722967,0.53186464,0.00295580922322682,0.8757066218915278
Klhl7,2.970121,1.0063738,0.0029768259063319685,0.8757066218915278
Arpc4,2.9632587,0.5070685,0.0030440055014104824,0.8757066218915278
Fat1,2.9567313,0.7502984,0.003109188352396959,0.8757066218915278
Azin1,2.9543881,0.6480658,0.003132896022104123,0.8757066218915278
H2-K1,2.952045,0.39463404,0.003156768379831419,0.8757066218915278
Ppp3ca,2.9416683,0.37044764,0.003264494621687786,0.8757066218915278
Emc7,2.9383209,0.47607142,0.003299952954950241,0.8757066218915278
Rraga,2.936145,0.5052581,0.0033231886234275426,0.8757066218915278
Dynll1,2.9217515,0.37871695,0.0034806925327366582,0.8757066218915278
Cmip,2.9199104,0.38193884,0.003501321088352931,0.8757066218915278
Rbm39,2.9194083,0.3213489,0.0035069663335952506,0.8757066218915278
Mmp14,2.9185715,0.6712492,0.0035163934835245464,0.8757066218915278
Aga,2.9155588,0.60630906,0.003550522458136495,0.8757066218915278
Tram1,2.9135504,0.47606286,0.0035734422371484476,0.8757066218915278
Hexim1,2.9108725,0.8239358,0.0036042113025904527,0.8757066218915278
Abhd13,2.9093661,0.8571816,0.0036216246082754074,0.8757066218915278
Cystm1,2.9093661,0.37713158,0.0036216246082754074,0.8757066218915278
Mat2b,2.9071903,0.53077024,0.0036469122585033654,0.8757066218915278
St13,2.9013324,0.41567224,0.0037157944748561385,0.8757066218915278
Hnrnpr,2.9013324,0.39069903,0.0037157944748561385,0.8757066218915278
Tmem147,2.9003282,0.44224477,0.003727720916432732,0.8757066218915278
Tsg101,2.8936336,0.4409792,0.003808123849711587,0.8864619935974082
Acadm,2.887943,0.5795259,0.0038777018629968336,0.894526431566639
Ndufa5,2.8713734,0.5481445,0.004086923463320636,0.9169559862774145
Atp6v0e,2.867524,0.38359,0.004136974192705965,0.9169559862774145
Atox1,2.8650134,0.43958867,0.004169914935881556,0.9169559862774145
Pcnp,2.864846,0.46621615,0.0041721194234489185,0.9169559862774145
Junb,2.8536325,0.62649775,0.004322250996468206,0.9379284662336007
Pcm1,2.8464355,0.38652927,0.004421167394218305,0.9498702942580446
Pdcd10,2.8442597,0.45408776,0.004451473690188446,0.9498702942580446
Eif5b,2.8399081,0.39133912,0.004512651701763615,0.9549666072343729
Ctsl,2.8273556,0.5259832,0.004693418150512553,0.9827030843073356
ATP8,2.8255146,0.44693485,0.004720474864086631,0.9827030843073356
Stard5,2.8196566,0.44596338,0.004807506336930873,0.9845723934222933
Tmem128,2.8191545,0.5410561,0.004815033324597607,0.9845723934222933
Ywhah,2.8168113,0.4154614,0.004850300457042105,0.9845723934222933
Prdx5,2.8146355,0.45486778,0.0048832575944946985,0.9845723934222933
Nt5c3,2.8049283,0.53076226,0.005032778976671396,1.0
Nufip2,2.7992377,0.38037938,0.0051223419353226595,1.0
Ubald2,2.7945514,0.57318115,0.005197178585542362,1.0
Rab1b,2.7888608,0.48329058,0.005289379005883948,1.0
Dpp4,2.7883587,0.7513966,0.005297584849783497,1.0
Card19,2.7851787,0.45002082,0.005349822751892678,1.0
Rbbp7,2.781664,0.42518273,0.00540810019734868,1.0
Synrg,2.7737978,0.5636484,0.005540612713200209,1.0
Rps28,2.7645924,0.35144514,0.005699396368203381,1.0
Myef2,2.7617471,0.7846891,0.005749298735876029,1.0
Pafah1b2,2.7614124,0.7171728,0.005755195432244161,1.0
Snx2,2.7597387,0.50309354,0.005784760798424787,1.0
Ywhaz,2.7547176,0.35456318,0.005874280356721228,1.0
Gm15501,2.747521,0.39581174,0.006004769784650999,1.0
Rbm38,2.7463493,0.6312781,0.006026257705473135,1.0
Rad23b,2.7445083,0.5236657,0.006060164426190941,1.0
Dpy30,2.7401567,0.40721095,0.006140991716170687,1.0
Laptm4a,2.738985,0.38406858,0.0061629181481923515,1.0
Me2,2.735805,0.46508235,0.006222788559131499,1.0
Micos10,2.731286,0.3343018,0.006308768428408135,1.0
Ascc3,2.7177293,0.5122852,0.006573160684661292,1.0
Fbxo3,2.7150514,0.5752121,0.00662654991257861,1.0
Rnasek,2.709026,0.40359017,0.0067481038442948,1.0
Hdac2,2.7063482,0.4141734,0.006802768223533086,1.0
Btg2,2.7063482,0.3935534,0.006802768223533086,1.0
Rab1a,2.6993186,0.40107507,0.006948160401083255,1.0
Pak2,2.6978123,0.39148992,0.0069796766622364425,1.0
Vil1,2.690448,0.3648647,0.007135611975079334,1.0
Zfp36,2.6897788,0.86102754,0.007149941839687682,1.0
Hnrnpl,2.6795692,0.3697042,0.007371696170454165,1.0
Nfe2l2,2.6755524,0.43485042,0.007460621633272677,1.0
Polr3k,2.672707,0.42393562,0.007524191332653157,1.0
Rc3h2,2.670866,0.5176987,0.007565583050868163,1.0
Cspp1,2.6686902,0.67030156,0.007614763654039252,1.0
Ube2l3,2.6641712,0.36237916,0.007717824745263556,1.0
Yeats4,2.6566398,0.425296,0.007892373573604082,1.0
1810037I17Rik,2.653962,0.38428465,0.007955282359950492,1.0
Ywhaq,2.6529577,0.3544007,0.00797898868493703,1.0
Ssna1,2.652623,0.41917446,0.007986904839660297,1.0
Fip1l1,2.649443,0.4525455,0.008062459794528107,1.0
Cisd1,2.6424134,0.3677026,0.008231751031099101,1.0
Pick1,2.6415765,0.56699204,0.008252115176169418,1.0
Cul1,2.6388986,0.32802013,0.008317583707861882,1.0
Gm15682,2.635886,0.4621174,0.008391790911102964,1.0
Bccip,2.6330407,0.4343395,0.008462418656257194,1.0
Snrnp40,2.632706,0.6222737,0.008470762654045077,1.0
Esf1,2.6320367,0.7723177,0.008487472724686796,1.0
Srsf9,2.6311998,0.3794434,0.008508401760993996,1.0
Trmt112,2.6266809,0.39776704,0.008622217966520159,1.0
Ggnbp2,2.6261787,0.4395359,0.00863494784980784,1.0
Rcc2,2.6218271,0.4596372,0.008745979140820308,1.0
Spast,2.619484,0.5135505,0.00880629212804855,1.0
Wbp2,2.6188145,0.545633,0.008823592528651652,1.0
Ube4a,2.601743,0.6184513,0.009275136378885624,1.0
Nol7,2.6000693,0.39784744,0.00932049662624682,1.0
Fam20b,2.5987303,0.45814484,0.009356927222247792,1.0
Rab14,2.5938766,0.33063385,0.00949005537723465,1.0
Blmh,2.590027,0.5507517,0.00959683819929841,1.0
Galk1,2.589525,0.4558437,0.009610845082270612,1.0
Calm2,2.5891902,0.32477343,0.009620193127338968,1.0
Aftph,2.5856755,0.44980726,0.009718838110946777,1.0
Snx9,2.5833323,0.60419995,0.009785101318765114,1.0
Nsf,2.5828302,0.73867905,0.00979935284939621,1.0
Tmem223,2.5806544,0.418696,0.00986132345409801,1.0
Hectd1,2.569943,0.36336973,0.01017152891829645,1.0
Utp3,2.5679345,0.46604368,0.010230650210106327,1.0
Mia3,2.5675998,0.4084289,0.010240533443965099,1.0
Pip5k1b,2.5655913,0.43084908,0.010300011522131763,1.0
Aplp1,2.5619092,0.9148996,0.010409853681129982,1.0
Chmp2a,2.5605702,0.34845132,0.010450053962126298,1.0
Hnrnpk,2.5578923,0.33803853,0.010530869111596876,1.0
Sub1,2.5557165,0.31824696,0.010596940276545473,1.0
Churc1,2.5503607,0.43777758,0.010761150222200694,1.0
Tank,2.5501933,0.8628484,0.010766318036747113,1.0
Gcc2,2.5466785,0.377628,0.010875353005091045,1.0
Uqcrc2,2.5411556,0.36153838,0.011048677223011737,1.0
Pfn1,2.537306,0.29819497,0.011170925938073005,1.0
Rps27,2.5347955,0.34392238,0.011251299184546346,1.0
Gpbp1l1,2.5326197,0.34129906,0.011321370939542606,1.0
Jade1,2.5307786,0.46665758,0.011380964774890114,1.0
Dnaja2,2.5294397,0.33714998,0.011424480491845792,1.0
Ccs,2.5235817,0.47107294,0.011616603132564355,1.0
Ywhae,2.522745,0.2865464,0.011644281960731015,1.0
Kif5b,2.5157156,0.2916403,0.01187910368825965,1.0
Mrpl40,2.5116987,0.56152457,0.012015164544450894,1.0
Impa1,2.5045018,0.4300933,0.012262398389340949,1.0
Ap3s1,2.5043344,0.44365022,0.012268201252331844,1.0
Atf6,2.503665,0.49705032,0.01229143704047088,1.0
Txndc9,2.5029955,0.37647834,0.012314711807660741,1.0
Chn2,2.5019913,0.36569375,0.012349697164362551,1.0
Mtln,2.499146,0.7811345,0.012449300913902192,1.0
Top1,2.4988112,0.35356075,0.01246106564940527,1.0
Psme1,2.4986439,0.4491434,0.012466951708473615,1.0
Coprs,2.491447,0.48792064,0.01272239281316672,1.0
Tor1aip2,2.4891038,0.43646872,0.012806553591254221,1.0
Ppp4c,2.4889364,0.40281114,0.01281258388452559,1.0
Ssr2,2.4879322,0.3612689,0.01284881843863541,1.0
Hoxb6,2.4860914,0.67807966,0.012915484008730141,1.0
Xpo7,2.4829113,0.71055335,0.01303135464239848,1.0
Arpp19,2.4810703,0.40045527,0.013098857061847057,1.0
Rnf7,2.4720323,0.3950272,0.013434737376531286,1.0
Fgd6,2.4711955,0.77926785,0.013466219091337685,1.0
Fkbp3,2.471028,0.4150746,0.013472523251281624,1.0
Sms,2.4671786,0.6309586,0.013618240501008384,1.0
Ube2k,2.4629943,0.33598793,0.013778206325832322,1.0
Ift20,2.4613206,0.42495894,0.013842655838931196,1.0
Arih2,2.4557977,0.8751865,0.014057231814052832,1.0
Itgb1,2.4544587,0.37456322,0.014109690261458878,1.0
Trio,2.4532871,0.64695233,0.014155733040438498,1.0
Rab9,2.4480987,0.6207304,0.0143612341815892,1.0
Prr13,2.4449186,0.34945276,0.014488483119805573,1.0
Taok3,2.443747,0.39796945,0.014535614328537188,1.0
Gnptg,2.4425755,0.5447957,0.014582880669302908,1.0
Ndufv2,2.4422407,0.34683424,0.014596410203363198,1.0
Dcbld1,2.4415712,0.34252658,0.014623502474095874,1.0
Svil,2.439228,0.42115623,0.014718674840614381,1.0
Tmbim6,2.4390607,0.3089723,0.014725493710357836,1.0
Eif4g1,2.438726,0.34867173,0.014739139803330187,1.0
Nop10,2.4363828,0.36784154,0.014834974918299259,1.0
Kmt2d,2.4362154,0.5538157,0.01484184124786351,1.0
Ids,2.4345417,0.78133005,0.014910658716035545,1.0
Rbm26,2.4325333,0.27452034,0.014993610654536988,1.0
Cpeb4,2.4290185,0.33484858,0.015139755097510296,1.0
Tmem160,2.4246671,0.46450248,0.015322432869750652,1.0
Ythdc1,2.4189765,0.35839665,0.015564245504594558,1.0
Rnf187,2.417805,0.46740502,0.015614445254352233,1.0
Snx15,2.4168007,0.6530081,0.015657586937308766,1.0
Ptpn1,2.4156291,0.38955203,0.015708051410359473,1.0
Ndufa11,2.4144576,0.34374756,0.015758658905240912,1.0
Arfip1,2.413286,0.45072702,0.01580940975763201,1.0
Mgat4a,2.4126165,0.509176,0.015838474738682686,1.0
Krit1,2.4117796,0.6795224,0.015874872042510785,1.0
Ahcyl1,2.4116123,0.34577978,0.015882160323435965,1.0
Brd2,2.411445,0.3142195,0.01588945154670814,1.0
Ypel2,2.4099386,0.39822343,0.015955205124131167,1.0
Skil,2.4072607,0.85677123,0.016072691272178002,1.0
Manf,2.4070933,0.3921968,0.01608005934236926,1.0
Dazap1,2.4067585,0.4343211,0.016094804390692764,1.0
Rogdi,2.4054196,0.8041131,0.016153903501780347,1.0
Cited2,2.4039133,0.45530388,0.01622061791240757,1.0
Polr2k,2.402407,0.42540163,0.01628757433736103,1.0
Psmd8,2.3990598,0.3529897,0.01643723652170866,1.0
Luzp1,2.398725,0.38894367,0.016452268976825876,1.0
Actr3,2.3975534,0.29723588,0.016504977713220844,1.0
Hook1,2.396884,0.38523844,0.016535163536126062,1.0
Kmt5a,2.3967166,0.35638368,0.016542717563810833,1.0
Mta2,2.3940387,0.42623657,0.016663994877773567,1.0
Sec61g,2.3932018,0.32054996,0.01670205380612777,1.0
Gng10,2.3918629,0.7189649,0.016763106844302576,1.0
Bub3,2.382825,0.36241248,0.017180363335529535,1.0
Tmem256,2.3809838,0.36816067,0.017266468390107842,1.0
Zdhhc3,2.3771343,0.34268856,0.017447730186463326,1.0
Nfe2l1,2.3757954,0.37708014,0.01751116771301342,1.0
Ndfip1,2.3734522,0.34356892,0.017622670054802208,1.0
Gnai2,2.372448,0.3294135,0.01767064696402378,1.0
Nus1,2.3707743,0.35984385,0.017750862897440163,1.0
Dnm1l,2.3692682,0.3962337,0.017823329887318756,1.0
Dcun1d5,2.3684313,0.4049309,0.017863701228672507,1.0
Sppl2a,2.3672597,0.30626342,0.017920355696216504,1.0
Cplx2,2.3660882,0.6441847,0.017977167509170094,1.0
D8Ertd738e,2.3657534,0.34478942,0.017993428406102012,1.0
Ap1s1,2.364247,0.36351302,0.018066761980377054,1.0
Lrba,2.3614018,0.48873577,0.018205995399441892,1.0
Rps6kb1,2.3600628,0.40292746,0.01827184147845843,1.0
Ssb,2.3598955,0.31387228,0.01828008688057145,1.0
Ythdf3,2.3540375,0.49166262,0.018570735634321465,1.0
H2-Q2,2.3530333,0.6598399,0.01862096508814048,1.0
Tmem171,2.3518617,0.7126027,0.018679716321156916,1.0
Sephs2,2.3485143,0.3674316,0.018848471473147554,1.0
Pam16,2.3480122,0.3917032,0.01887389941018312,1.0
Commd1,2.3476775,0.364423,0.01889086803082836,1.0
Harbi1,2.347008,0.8412853,0.018924845301020107,1.0
Vps29,2.3465059,0.3438235,0.018950363312758053,1.0
